ondnr;gendergelijkheid;implementatie_werknemersrechten;sociale_relaties;werkgelegenheid;organisatie_op_het_werk;gezondheid_en_veiligheid;opleidingsbeleid;SDg;gebruik_van_energiebronnen;gebruik_van_waterbronnen;emissies_van_broeikasgassen;vervuilende_uitstoot;milieu_impact;impact_op_gezondheid_en_veiligheid;verdere_eisen_over_bepaalde_onderwerpen;milieu_beleid;SDGs
0425026581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425030937;0;0;0;0;0;1;1;0;0;0;2;8;63;0;0;0;0
0425034994;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
0425036083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425059641;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
0425060631;0;0;0;0;0;0;2;0;0;0;0;0;1;8;0;0;0
0425080823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425122987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425145555;1;0;0;0;2;46;0;0;0;0;84;0;7;0;0;0;0
0425146644;0;0;0;0;1;0;0;0;0;0;0;0;44;1;0;0;0
0425149614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425156938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425165648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425166341;0;0;0;0;0;1;1;0;0;0;2;8;63;0;0;0;0
0425185048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425190590;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0425193758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425199993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425233053;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
0425236617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425288679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425291253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425326291;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
0425331934;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;0
0425332726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425356579;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0425381820;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
0425398646;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
0425410029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425459816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425488520;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0
0425496141;0;0;0;6;0;0;1;0;0;0;0;0;1;0;0;0;0
0425507326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425523360;0;0;0;0;0;3;0;0;0;0;0;0;7;0;0;0;0
0425565427;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0425580966;0;0;0;4;0;4;9;0;0;0;120;0;0;0;0;0;0
0425591359;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0425608680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425627288;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0425637285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425653519;0;0;0;2;0;2;0;0;0;0;0;0;227;0;0;0;0
0425690735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425701722;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
0425709046;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0
0425709145;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0425715182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425724387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425770216;0;0;0;17;1;2;0;0;0;0;4;0;1;0;0;0;0
0425854645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425866919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425940460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425941549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425956593;0;0;0;0;0;10;0;0;1;0;0;0;3;0;0;1;0
0425975302;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
0426013013;0;0;0;0;0;13;0;0;0;1;0;0;0;0;0;0;0
0426015090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426046764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426057751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426062503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426132975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426133767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426140497;0;0;0;11;0;5;8;0;0;0;0;0;0;0;1;0;0
0426142675;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0
0426158612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426183356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426198402;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
0426227403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426234430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426245417;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
0426373297;0;0;1;0;0;3;0;0;0;0;0;0;0;34;0;0;0
0426388343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426416255;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
0426434170;0;10;0;0;1;0;0;0;0;0;4;2;0;3;0;0;0
0426444365;0;0;0;2;4;6;12;0;0;0;0;0;17;0;0;0;0
0426497023;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
0426528794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426598179;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
0426609265;0;0;0;5;1;3;0;0;0;0;0;0;2;5;1;0;0
0426609760;0;0;0;0;0;0;0;0;0;0;14;0;5;0;0;0;0
0426619955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426632922;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0
0426644107;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
0426676571;0;0;0;11;1;12;2;0;0;0;0;0;5;8;0;0;0
0426693793;0;0;0;0;1;0;3;0;0;0;0;0;1;5;0;0;0
0426709829;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0
0426710819;0;0;0;5;0;10;2;0;4;11;0;1;9;1;0;0;0
0426720123;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0
0426722497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426727645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426758131;0;0;0;4;3;0;0;0;0;0;40;0;12;0;0;0;0
0426772185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426775848;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0
0426798911;0;0;0;58;0;1;0;0;0;0;0;0;0;0;0;0;0
0426816628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0426852854;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
0426869977;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0426915212;0;0;0;1;8;7;0;0;0;0;0;0;4;0;0;0;0
0426949854;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0426963910;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0426983508;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
0427003106;0;0;0;13;0;1;0;0;0;0;0;0;1;0;0;0;0
0427099314;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
0427100896;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
0427105351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427107628;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0
0427133758;0;0;0;0;2;3;0;0;0;0;0;0;1;0;0;0;0
0427142369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427177607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427198787;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0427221850;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
0427342903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427347059;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0427352009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427380911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427388730;0;0;0;2;0;0;2;0;0;0;6;0;5;0;0;0;0
0427389225;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
0427396153;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427402586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427417533;0;0;0;2;0;0;12;0;0;0;0;0;0;0;0;0;0
0427444752;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
0427452472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427452670;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0
0427465637;0;0;0;4;2;16;1;0;0;0;0;0;1;2;0;0;0
0427495529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427498103;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0
0427537396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427546603;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
0427554026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427573921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427574020;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0
0427579463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427587381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427592331;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
0427614008;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
0427631626;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0427650927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427714768;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0
0427715659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427723478;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0427742680;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
0427753964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427756241;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0427759211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427824438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427827804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427873631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427874918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427875512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427877490;0;0;0;3;0;0;2;0;0;1;0;0;4;0;0;0;0
0427882242;0;0;0;2;2;45;0;0;0;0;0;0;30;4;0;0;0
0427903424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427914609;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
0427924606;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
0427930148;0;0;0;2;0;3;0;0;0;0;0;0;8;0;0;0;0
0427931237;0;0;0;2;0;6;0;0;0;0;0;0;6;4;0;0;0
0427973601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427990031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428053773;0;0;0;3;2;7;0;0;1;0;0;2;1;0;0;0;0
0428107619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428110389;0;0;0;0;1;2;1;0;0;0;0;0;5;0;4;0;0
0428116923;0;0;0;2;0;0;0;0;0;0;0;0;7;0;0;0;0
0428123554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428125831;2;0;0;0;0;6;6;0;0;0;0;0;2;0;0;0;0
0428126326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428128801;0;0;0;0;0;22;3;0;1;0;0;0;0;1;0;0;0
0428138204;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0428162453;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0
0428171262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428173638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428188781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428212735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428215309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428225108;0;0;0;9;1;2;0;0;0;0;2;0;3;0;0;0;0
0428244805;0;0;2;1;5;4;2;0;0;0;0;2;27;7;0;0;0
0428265094;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
0428280437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428280536;0;0;0;20;0;0;1;0;0;0;0;0;0;0;0;0;0
0428302015;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0428306963;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0
0428315376;0;0;0;1;0;2;0;0;0;0;0;0;9;10;0;0;0
0428390107;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0428390503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
0428393372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428451473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428461866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428477011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428516306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428522343;0;0;0;4;0;0;0;0;1;0;2;1;0;1;1;0;0
0428541248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428545604;0;0;0;0;0;0;8;0;0;0;0;0;4;0;0;0;0
0428559559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428573219;0;0;0;2;4;3;0;2;0;0;0;0;2;0;1;0;0
0428573615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428577177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428601725;0;0;0;25;0;0;3;0;0;0;0;0;6;0;1;0;0
0428610831;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0
0428643097;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
0428652502;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0428667645;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0428678335;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
0428724756;0;0;0;23;1;1;0;0;0;0;0;1;3;0;0;0;0
0428724855;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
0428742176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428760190;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0428768011;0;0;0;1;4;1;4;0;2;0;0;0;1;0;1;0;0
0428803049;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
0428806613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0428824132;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0428837295;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
0428896386;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
0428947658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429015855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429016251;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0
0429019023;0;0;0;0;0;3;3;0;3;0;0;0;5;0;0;0;0
0429023971;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0
0429040896;0;0;0;2;0;5;3;0;0;0;0;0;2;0;0;0;0
0429064553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429082072;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0
0429118595;0;0;0;0;0;4;0;0;0;0;0;0;6;0;0;0;0
0429146707;0;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;0
0429165018;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0429187980;0;0;0;0;0;1;1;0;0;0;2;8;63;0;0;0;0
0429197383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429210548;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429234205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429242717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429264689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429286465;3;0;0;0;0;2;0;0;0;0;0;5;0;7;0;0;0
0429401974;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0
0429418109;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
0429473636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429490462;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0429492145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429500459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429512238;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
0429586274;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0429631410;0;0;0;2;0;7;0;0;0;0;0;0;1;1;0;0;0
0429709703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429716631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429738308;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
0429785224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429817391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429846689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429873217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429878363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0429990607;0;0;0;2;0;7;0;0;0;0;0;0;0;0;0;0;0
0430023764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430030395;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0
0430062366;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0
0430080281;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
0430082459;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
0430131256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430173917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430198760;0;0;0;0;6;3;2;0;0;0;0;0;1;0;0;0;0
0430261514;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0430326444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430393255;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0
0430398304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430414635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430449871;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0
0430456405;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0
0430510447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430559145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430564489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430564885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430568350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430630312;0;0;0;0;3;0;0;0;1;0;8;2;6;0;0;0;0
0430638428;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0430660697;0;0;0;0;1;0;0;2;0;0;0;0;0;3;0;0;0
0430677822;0;0;0;0;1;0;0;0;3;0;22;4;5;1;0;1;0
0430697321;0;0;0;10;0;0;0;0;1;0;12;0;182;1;0;0;0
0430702962;0;0;0;4;0;0;1;0;0;0;0;0;6;0;0;0;0
0430746910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430748690;0;0;0;16;0;1;19;0;0;0;2;0;6;0;1;0;0
0430751858;0;0;0;5;16;10;0;0;0;0;0;0;1;0;0;0;0
0430801744;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
0430858459;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;0;0
0430862914;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0
0430924280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430928339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430933089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430935366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430959320;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
0430977136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430985450;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
0431025933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431052360;0;0;0;0;0;2;1;0;0;0;4;0;0;0;0;0;0
0431102543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431138274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431157872;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0431164703;0;0;0;6;0;36;0;0;0;0;0;0;0;0;0;0;0
0431211421;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0
0431236858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431244677;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;0
0431294464;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0431318022;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0431344152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431362661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431420069;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
0431432145;0;0;0;0;2;6;0;0;0;0;0;0;5;0;0;0;0
0431468668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431474410;0;0;0;6;0;6;2;0;0;0;0;0;1;0;0;0;0
0431484407;0;0;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0
0431490444;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0431495788;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0
0431505191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431506775;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0
0431534687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431539043;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0
0431540033;0;0;0;12;0;1;1;0;0;0;4;2;0;0;0;0;0
0431562007;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0431615158;0;0;0;0;0;6;0;0;0;0;0;0;120;0;0;0;0
0431688008;0;0;0;2;1;0;7;0;0;0;0;0;28;0;0;0;0
0431705527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431720868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0431743337;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0431852314;0;0;0;1;19;13;0;0;0;0;12;4;46;6;0;0;0
0431870031;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0431962279;0;0;0;0;2;0;8;0;0;0;0;0;12;0;0;0;0
0431979996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432029288;0;0;0;1;3;0;0;0;0;0;0;0;2;0;0;0;0
0432039681;0;0;0;10;1;22;9;0;0;0;0;0;2;0;0;0;0
0432051757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432104910;0;0;0;0;0;2;1;0;0;0;0;0;6;0;9;0;0
0432151727;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
0432330780;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
0432377203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432390465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432443717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432454110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432460048;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0432584168;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0432599511;0;0;0;0;0;27;21;0;0;0;0;0;4;4;0;0;0
0432644942;0;0;0;1;3;0;0;0;0;0;38;0;9;0;0;0;0
0432693343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432711456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432713931;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
0432750058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432761738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432775891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432808060;0;0;0;3;0;6;0;0;0;0;0;0;2;0;1;0;0
0432819146;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
0432849929;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0432856263;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
0432856461;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
0432862696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432895756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0432940989;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0
0432960092;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0432967814;0;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0
0432973653;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0432975633;0;0;0;1;1;1;0;0;0;3;0;0;13;1;0;0;0
0433010275;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
