ondnr;gendergelijkheid;implementatie_werknemersrechten;sociale_relaties;werkgelegenheid;organisatie_op_het_werk;gezondheid_en_veiligheid;opleidingsbeleid;SDg;gebruik_van_energiebronnen;gebruik_van_waterbronnen;emissies_van_broeikasgassen;vervuilende_uitstoot;milieu_impact;impact_op_gezondheid_en_veiligheid;verdere_eisen_over_bepaalde_onderwerpen;milieu_beleid;SDGs
0404216915;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0404218004;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0404219586;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0404221368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404265811;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0404272739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404277489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404279568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404280459;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0404289268;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0404291743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404295109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404297978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404298077;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0404308173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404308965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404311638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404312034;0;0;0;3;3;2;2;0;0;1;0;0;2;2;1;0;0
0404313816;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0404319655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404322724;0;0;0;0;0;2;2;0;0;0;0;0;2;1;0;0;0
0404326880;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
0404327573;0;0;0;0;1;1;0;0;0;0;2;1;4;1;0;0;0
0404333018;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0404400522;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
0404425563;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
0404453475;0;0;0;1;2;3;1;0;0;0;0;0;4;0;0;0;0
0404458128;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0
0404466739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404484060;0;0;0;1;0;1;2;0;0;0;0;0;1;0;0;0;0
0404513556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404521078;0;0;0;0;1;1;2;0;0;0;0;0;2;0;0;0;0
0404525434;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
0404527216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404527810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404532263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404532362;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0404536619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404538696;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0404542062;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0404549287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404554633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404558195;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0404560769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404578981;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0
0404599569;0;0;0;1;0;1;2;0;0;0;0;0;1;0;1;0;0
0404605707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404615605;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0
0404616494;0;0;0;2;1;0;2;0;0;1;3;2;2;0;1;0;0
0404618276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404623226;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0404624414;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0404625305;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404625602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404631540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404635203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404639557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404655096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404664303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404667766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404668261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404697064;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0
0404697559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404700628;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0
0404703497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404721018;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0404752888;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
0404754373;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
0404758630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404763677;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
0404765360;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0404777139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404778426;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
0404780604;0;0;0;1;0;0;2;0;0;0;2;0;1;0;0;0;0
0404782186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404782384;0;0;1;3;2;2;3;0;0;0;0;2;1;0;0;0;0
0404784958;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0404785354;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0404795549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404800202;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0404801388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404803665;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
0404805051;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
0404809506;0;0;0;1;0;2;0;0;0;0;0;0;3;0;0;0;0
0404812177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404812870;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
0404814058;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
0404816038;0;0;0;0;0;0;0;0;1;0;2;2;3;1;1;0;0
0404817523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404826431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404837814;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
0404840584;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0
0404850185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404850383;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0404852363;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0
0404859390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404876020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404877901;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0
0404881364;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0404891460;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0404891559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404896212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404897497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404900962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404901655;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0
0404902546;0;0;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0
0404907395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404913929;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0
0404914523;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0404915117;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0
0404918085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404918679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404922936;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0404928577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404928775;0;0;0;0;1;2;1;0;0;0;0;0;5;0;0;0;0
0404932537;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
0404935804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404943722;0;0;0;1;0;1;1;0;0;0;2;0;3;1;0;0;0
0404944613;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
0404944712;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
0404945108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404946690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404948868;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0404952234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404956192;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0404959954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404966189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404967278;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0404974802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404977176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404982621;0;0;0;0;1;1;2;0;0;0;0;0;3;0;0;0;0
0404985787;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
0404985985;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0404990143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0404996081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405019045;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0
0405019639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405026765;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0405030131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405031913;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0405033101;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
0405034881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405035475;0;0;0;1;0;1;2;0;0;0;0;0;1;0;0;0;0
0405037752;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0405041019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405043294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405043690;1;0;0;1;1;2;2;0;0;0;0;0;1;0;0;0;0
0405056855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405061310;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
0405069723;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0405069822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405070119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405071802;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0405075463;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0
0405078532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405079225;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
0405081007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405084965;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
0405085163;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0
0405085262;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;0;0
0405085460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405100407;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0
0405105355;0;0;0;1;2;1;0;0;0;0;0;0;0;0;1;0;0
0405229178;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0405255310;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0
0405415161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405433670;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0405595996;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0405608765;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0405615297;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0405704181;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0405705864;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0405706755;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
0405710022;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
0405713386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405714970;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0405742090;0;0;0;3;0;2;1;0;0;0;2;0;2;0;1;0;0
0405746743;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0405755651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405790788;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0405791778;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
0405792273;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0405793857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405794055;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0405795045;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0
0405800686;0;0;0;1;1;1;2;0;0;0;2;0;2;1;0;0;0
0405801082;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
0405845822;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0
0405855027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405873140;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0405891946;0;0;0;0;3;2;2;0;0;0;2;1;3;2;0;0;0
0405940545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0405986570;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
0405987857;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0
0405993993;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0
0405997458;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0405998646;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
0405999438;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406004386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406017749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406019333;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406037545;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
0406041307;0;0;0;2;4;2;0;0;0;0;0;0;5;0;1;0;0
0406044275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406047344;0;0;0;0;1;1;0;0;0;0;2;1;4;1;0;0;0
0406055460;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
0406056945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406057836;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0406067041;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406076246;0;0;0;1;2;3;0;0;0;0;0;1;3;0;0;1;0
0406078325;0;0;0;0;1;0;1;0;0;0;2;3;1;0;0;0;0
0406085451;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406088520;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0
0406096834;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406101683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406114254;0;1;0;0;1;2;1;0;1;0;2;2;3;1;0;1;0
0406115244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406119994;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
0406122172;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0
0406125241;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
0406134644;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
0406164140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406165526;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406175424;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0
0406194329;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0406207591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406208977;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0406211254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406215709;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406229268;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0406233525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406246490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406258071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406273315;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406325674;0;0;1;3;1;1;1;0;0;0;2;2;5;2;0;0;0
0406329733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406347549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406353289;0;1;0;1;0;0;1;0;0;0;0;0;4;1;0;0;0
0406371503;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
0406383082;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
0406392584;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0406393475;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
0406397831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406428317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406435245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406435344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406440985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406443955;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0
0406456526;0;0;0;0;0;3;1;0;0;0;0;0;2;0;0;0;0
0406472560;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
0406484636;0;0;0;1;0;1;0;0;0;0;2;0;0;0;1;0;0
0406486418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406493940;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406498888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406501561;0;0;0;1;0;2;0;0;0;0;2;0;2;0;0;0;0
0406536106;0;0;0;0;0;3;1;0;1;0;0;0;2;0;0;0;0
0406550061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406576092;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
0406585002;0;1;0;2;1;1;2;0;0;0;0;0;3;1;0;0;0
0406595591;1;0;0;1;1;0;0;0;0;0;2;0;0;0;0;1;0
0406633007;0;0;1;6;1;4;3;0;0;0;0;0;3;1;0;0;0
0406674478;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0
0406685465;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0406699323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406726146;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0
0406727136;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
0406749704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406750692;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0
0406761382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406766926;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406770686;0;0;0;0;1;3;1;0;1;0;2;3;3;0;0;0;0
0406781475;1;0;0;0;1;2;1;0;0;0;0;2;1;0;0;0;0
0406783257;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406783851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406790680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406791175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406792363;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0
0406801568;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406804241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406809387;0;0;0;1;1;3;1;0;0;1;0;0;0;0;0;0;0
0406812654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406813545;0;0;0;6;4;3;0;0;0;0;0;1;5;1;0;0;0
0406814139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406815228;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406822354;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406824037;0;0;0;0;1;0;0;0;1;0;2;2;2;2;0;0;0
0406853335;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0406859867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406867983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406873923;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0406878079;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0406881346;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0406882138;1;1;0;2;2;1;0;0;1;0;0;0;6;1;0;0;0
0406882930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406883821;0;0;0;1;0;1;0;0;0;0;2;0;3;1;0;0;0
0406883920;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
0406907872;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0
0406910149;0;0;0;2;0;0;0;0;0;0;0;0;5;0;0;1;0
0406921037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406921532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406933509;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0406940338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0406946672;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
0406963302;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
0406970725;0;0;0;1;0;1;0;0;0;0;0;1;2;1;0;0;0
0406983195;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0
0406995469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407002694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407004971;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0
0407037833;0;0;0;0;1;1;1;0;0;1;0;1;4;2;1;0;0
0407040308;0;0;0;2;1;2;0;0;0;0;0;0;1;1;0;0;0
0407044959;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0
0407048226;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0
0407056243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407057530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407083759;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0407089402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407106030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407125331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407132457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407138494;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0407139583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407153936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407154629;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0407163537;0;0;0;1;1;0;0;0;0;0;0;1;1;2;0;0;0
0407176306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407184323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407188281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407189370;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0
0407201941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407208275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407219460;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
0407226091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407237771;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0
0407239949;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0407249055;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0407250540;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
0407252916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407419202;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0
0407547181;0;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0;0
0407560742;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0407579647;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0407604490;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0407611816;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0407614388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407625771;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
0407626860;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0407626959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407632206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0407647547;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
0407653980;1;0;0;6;2;2;1;0;0;0;0;0;3;1;1;0;0
0407661108;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0407683674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
